category,count,run,runtime_ns,alloc_ns,total_runtime_ns
empty_die,3000,27,362781,0,362781
empty_die,3000,28,317532,0,317532
empty_die,3000,29,394307,0,394307
empty_die,3000,30,390592,0,390592
empty_die,3000,31,539682,0,539682
empty_die,3000,32,346514,0,346514
empty_die,3000,33,517905,0,517905
empty_die,3000,34,468125,0,468125
empty_die,3000,35,428937,0,428937
empty_die,3000,36,534314,0,534314
empty_die,3000,37,475248,0,475248
empty_die,3000,38,402447,0,402447
empty_die,3000,39,431763,0,431763
empty_die,3000,40,462092,0,462092
empty_die,3500,1,420580,0,420580
empty_die,3500,2,343022,0,343022
empty_die,3500,3,359593,0,359593
empty_die,3500,4,473982,0,473982
empty_die,3500,5,554170,0,554170
empty_die,3500,6,369140,0,369140
empty_die,3500,7,165852,0,165852
empty_die,3500,8,520891,0,520891
empty_die,3500,9,364879,0,364879
empty_die,3500,10,532113,0,532113
empty_die,3500,11,570245,0,570245
empty_die,3500,12,467541,0,467541
empty_die,3500,13,421044,0,421044
empty_die,3500,14,517467,0,517467
empty_die,3500,15,429902,0,429902
empty_die,3500,16,451530,0,451530
empty_die,3500,17,405618,0,405618
empty_die,3500,18,336692,0,336692
empty_die,3500,19,444800,0,444800
empty_die,3500,20,350650,0,350650
empty_die,3500,21,462733,0,462733
empty_die,3500,22,447688,0,447688
empty_die,3500,23,455038,0,455038
empty_die,3500,24,535715,0,535715
empty_die,3500,25,424467,0,424467
empty_die,3500,26,440864,0,440864
empty_die,3500,27,310518,0,310518
empty_die,3500,28,513263,0,513263
empty_die,3500,29,397833,0,397833
empty_die,3500,30,564142,0,564142
empty_die,3500,31,531271,0,531271
empty_die,3500,32,395547,0,395547
empty_die,3500,33,384600,0,384600
empty_die,3500,34,469660,0,469660
empty_die,3500,35,414386,0,414386
empty_die,3500,36,444042,0,444042
empty_die,3500,37,365971,0,365971
empty_die,3500,38,411448,0,411448
empty_die,3500,39,428508,0,428508
empty_die,3500,40,341297,0,341297
empty_die,4000,1,552818,0,552818
empty_die,4000,2,516215,0,516215
empty_die,4000,3,338357,0,338357
empty_die,4000,4,381635,0,381635
empty_die,4000,5,457945,0,457945
empty_die,4000,6,408836,0,408836
empty_die,4000,7,532754,0,532754
empty_die,4000,8,226462,0,226462
empty_die,4000,9,501324,0,501324
empty_die,4000,10,490278,0,490278
empty_die,4000,11,401783,0,401783
empty_die,4000,12,400795,0,400795
empty_die,4000,13,369260,0,369260
empty_die,4000,14,566989,0,566989
empty_die,4000,15,438906,0,438906
empty_die,4000,16,416647,0,416647
empty_die,4000,17,500400,0,500400
empty_die,4000,18,389956,0,389956
empty_die,4000,19,438245,0,438245
empty_die,4000,20,405558,0,405558
empty_die,4000,21,400696,0,400696
empty_die,4000,22,462703,0,462703
empty_die,4000,23,1375419,0,1375419
empty_die,4000,24,70642,0,70642
empty_die,4000,25,460849,0,460849
empty_die,4000,26,426531,0,426531
empty_die,4000,27,360982,0,360982
empty_die,4000,28,544899,0,544899
empty_die,4000,29,331378,0,331378
empty_die,4000,30,458686,0,458686
empty_die,4000,31,532826,0,532826
empty_die,4000,32,497649,0,497649
empty_die,4000,33,350362,0,350362
empty_die,4000,34,234675,0,234675
empty_die,4000,35,131604,0,131604
empty_die,4000,36,351857,0,351857
empty_die,4000,37,464732,0,464732
empty_die,4000,38,311767,0,311767
empty_die,4000,39,682211,0,682211
empty_die,4000,40,458476,0,458476
empty_die,4500,1,250698,0,250698
empty_die,4500,2,304491,0,304491
empty_die,4500,3,293161,0,293161
empty_die,4500,4,355041,0,355041
empty_die,4500,5,408541,0,408541
empty_die,4500,6,498890,0,498890
empty_die,4500,7,475713,0,475713
empty_die,4500,8,579841,0,579841
empty_die,4500,9,341822,0,341822
empty_die,4500,10,276471,0,276471
empty_die,4500,11,487189,0,487189
empty_die,4500,12,322013,0,322013
empty_die,4500,13,415261,0,415261
empty_die,4500,14,584954,0,584954
empty_die,4500,15,513388,0,513388
empty_die,4500,16,587297,0,587297
empty_die,4500,17,537753,0,537753
empty_die,4500,18,480228,0,480228
empty_die,4500,19,627480,0,627480
empty_die,4500,20,460892,0,460892
empty_die,4500,21,570591,0,570591
empty_die,4500,22,672775,0,672775
empty_die,4500,23,479761,0,479761
empty_die,4500,24,687843,0,687843
empty_die,4500,25,546975,0,546975
empty_die,4500,26,518575,0,518575
empty_die,4500,27,622594,0,622594
empty_die,4500,28,499603,0,499603
empty_die,4500,29,578590,0,578590
empty_die,4500,30,365577,0,365577
empty_die,4500,31,434125,0,434125
empty_die,4500,32,344238,0,344238
empty_die,4500,33,558274,0,558274
empty_die,4500,34,337928,0,337928
empty_die,4500,35,520036,0,520036
empty_die,4500,36,380866,0,380866
empty_die,4500,37,236285,0,236285
empty_die,4500,38,622773,0,622773
empty_die,4500,39,521520,0,521520
empty_die,4500,40,514416,0,514416
empty_die,5000,1,472686,0,472686
empty_die,5000,2,405103,0,405103
empty_die,5000,3,421174,0,421174
empty_die,5000,4,401749,0,401749
empty_die,5000,5,549922,0,549922
empty_die,5000,6,168109,0,168109
empty_die,5000,7,322405,0,322405
empty_die,5000,8,344341,0,344341
empty_die,5000,9,325106,0,325106
empty_die,5000,10,442089,0,442089
empty_die,5000,11,332352,0,332352
empty_die,5000,12,485994,0,485994
empty_die,5000,13,332140,0,332140
empty_die,5000,14,414793,0,414793
empty_die,5000,15,520153,0,520153
empty_die,5000,16,349434,0,349434
empty_die,5000,17,502839,0,502839
empty_die,5000,18,377613,0,377613
empty_die,5000,19,525983,0,525983
empty_die,5000,20,139108,0,139108
empty_die,5000,21,579501,0,579501
empty_die,5000,22,485154,0,485154
empty_die,5000,23,431146,0,431146
empty_die,5000,24,371550,0,371550
empty_die,5000,25,451345,0,451345
empty_die,5000,26,618769,0,618769
empty_die,5000,27,314626,0,314626
empty_die,5000,28,485519,0,485519
empty_die,5000,29,410124,0,410124
empty_die,5000,30,419808,0,419808
empty_die,5000,31,398858,0,398858
empty_die,5000,32,342765,0,342765
empty_die,5000,33,127618,0,127618
empty_die,5000,34,417735,0,417735
empty_die,5000,35,339749,0,339749
empty_die,5000,36,424621,0,424621
empty_die,5000,37,329123,0,329123
empty_die,5000,38,560768,0,560768
empty_die,5000,39,210041,0,210041
empty_die,5000,40,467852,0,467852
